Name,URL,red,greenteal,blue,white,black,orangeyellow,purple,bars,stripes,circles,crosses,saltires,quarters,stars,crescents,triangles,contains_image,contains_text
Quissamã,https://upload.wikimedia.org/wikipedia/commons/3/3f/Bandeira_Quissama_RiodeJaneiro_Brasil.svg,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,5,0,0,0,0,0,0,0,TRUE,FALSE
Resende,https://upload.wikimedia.org/wikipedia/commons/0/0c/Bandeira-resende.png,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,1,0,0,0,0,TRUE,TRUE
Rio Bonito,https://upload.wikimedia.org/wikipedia/commons/e/ee/Bandeira_de_Rio_Bonito_%28Rio_de_Janeiro%29.png,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2,0,0,0,0,0,2,0,0,TRUE,TRUE
Rio Claro,https://upload.wikimedia.org/wikipedia/commons/0/09/Bandeira-rioclaro.PNG,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,2,0,0,1,0,0,5,0,0,TRUE,TRUE
Rio das Flores,https://upload.wikimedia.org/wikipedia/commons/c/ca/Bandeira-riodasflores.png,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0,3,0,1,0,0,0,0,0,TRUE,TRUE
Rio das Ostras,https://upload.wikimedia.org/wikipedia/commons/a/a6/Bandeira_riodasostras_rj.png,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,2,TRUE,TRUE
Rio de Janeiro,https://upload.wikimedia.org/wikipedia/commons/a/a9/Bandeira_da_cidade_do_Rio_de_Janeiro.svg,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0,0,0,1,1,0,0,0,0,TRUE,FALSE
Santa Maria Madalena,https://upload.wikimedia.org/wikipedia/commons/1/1d/Bandeira_de_Santa_Maria_Madalena_%28Rio_de_Janeiro%29.jpg,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,1,0,0,0,0,0,0,TRUE,FALSE
Santo Antônio de Pádua,https://upload.wikimedia.org/wikipedia/commons/1/12/Bandeira_de_Santo_Ant%C3%B4nio_de_P%C3%A1dua.jpg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,6,0,0,0,0,8,0,1,TRUE,FALSE
São Fidélis,https://upload.wikimedia.org/wikipedia/commons/1/10/Bandeira_de_S%C3%A3o_Fid%C3%A9lis.jpg,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,0,6,0,0,TRUE,TRUE
São Francisco de Itabapoana,https://upload.wikimedia.org/wikipedia/commons/6/60/Bandeira-saofranciscodoitabapoana.JPG,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,1,0,0,0,0,2,TRUE,TRUE
São Gonçalo,https://upload.wikimedia.org/wikipedia/commons/a/a6/Flag_of_S%C3%A3o_Gon%C3%A7alo.svg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,2,0,0,1,0,4,TRUE,TRUE
São João da Barra,https://upload.wikimedia.org/wikipedia/commons/6/66/S%C3%A3o_Jo%C3%A3o_da_Barra.gif,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,2,0,0,0,0,6,0,0,FALSE,FALSE
São João de Meriti,https://upload.wikimedia.org/wikipedia/commons/1/1a/Bandeira-saojoaodemeriti.JPG,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,1,0,0,3,0,0,TRUE,TRUE
São José de Ubá,https://upload.wikimedia.org/wikipedia/commons/2/24/Bandeira-sao_jose_de_uba.JPG,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0,1,0,0,TRUE,TRUE
São José do Vale do Rio Preto,https://upload.wikimedia.org/wikipedia/commons/5/58/Bandeira_de_S%C3%A3o_Jos%C3%A9_do_Vale_do_Rio_Preto.gif,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,0,0,0,0,0,1,0,0,TRUE,TRUE
São Pedro da Aldeia,https://upload.wikimedia.org/wikipedia/commons/0/0f/Bandeira_de_S%C3%A3o_Pedro_da_Aldeia.jpg,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,2,0,0,0,0,0,0,0,0,TRUE,TRUE
Sapucaia,https://upload.wikimedia.org/wikipedia/commons/0/00/Bandeira-sapucaia.svg,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,3,0,0,0,0,6,0,0,FALSE,FALSE
Saquarema,https://upload.wikimedia.org/wikipedia/commons/4/46/Bandeira-saquarema.png,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0,1,0,0,TRUE,TRUE
Seropédica,https://upload.wikimedia.org/wikipedia/commons/1/15/Bandeira-seropedica.jpg,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,3,0,0,0,0,0,0,0,TRUE,TRUE
Silva Jardim,https://upload.wikimedia.org/wikipedia/commons/f/f7/SilvaJardim.gif,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0,4,0,0,TRUE,TRUE
Sumidouro,https://upload.wikimedia.org/wikipedia/commons/1/1f/Bandeira-sumidouro.JPG,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0,2,0,1,0,0,0,0,0,TRUE,TRUE
Tanguá,https://upload.wikimedia.org/wikipedia/commons/7/70/Bandeira-tangua.PNG,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0,2,0,0,1,0,0,0,0,TRUE,TRUE
Teresópolis,https://upload.wikimedia.org/wikipedia/commons/9/94/Bandeira_de_Teresopolis.svg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,0,0,0,0,0,2,0,0,TRUE,TRUE
Trajano de Moraes,https://upload.wikimedia.org/wikipedia/commons/a/a6/Bandeira-trajanodemorais.PNG,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,3,0,1,0,0,0,0,0,TRUE,TRUE
Três Rios,https://upload.wikimedia.org/wikipedia/commons/a/a5/Bandeira_de_Tr%C3%AAs_Rios.jpg,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,1,0,0,0,0,TRUE,TRUE
Valença,https://upload.wikimedia.org/wikipedia/commons/a/a5/Bandeira_de_Tr%C3%AAs_Rios.jpg,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,1,0,0,0,0,0,TRUE,TRUE
Varre-Sai,https://upload.wikimedia.org/wikipedia/commons/a/a1/Bandeira-varresai.jpg,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0,2,0,2,TRUE,TRUE
Vassouras,https://upload.wikimedia.org/wikipedia/commons/d/da/Bandeira_de_Vassouras_%28Rio_de_Janeiro%29.png,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,1,0,0,0,0,0,TRUE,TRUE
Volta Redonda,https://upload.wikimedia.org/wikipedia/commons/5/52/Bandeira_de_Volta_Redonda.svg,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8,0,0,0,1,1,0,0,FALSE,FALSE
Adamantina,https://upload.wikimedia.org/wikipedia/commons/d/d3/Bandeira_Adamantina.jpg,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,13,0,1,0,0,0,0,1,TRUE,TRUE
Araraquara,https://upload.wikimedia.org/wikipedia/commons/b/bc/Bandeira_de_Araraquara.jpg,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,1,TRUE,TRUE
Assis,https://upload.wikimedia.org/wikipedia/commons/c/c0/Assis.Bandeira.jpg,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,4,0,5,0,TRUE,TRUE
Avaré,https://upload.wikimedia.org/wikipedia/commons/6/67/Bandeira_Avar%C3%A9.jpg,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,3,0,0,0,0,0,0,0,TRUE,TRUE
Bauru,https://upload.wikimedia.org/wikipedia/commons/8/89/Bandeira_Bauru.jpg,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,3,4,TRUE,TRUE
Birigüi,https://upload.wikimedia.org/wikipedia/commons/e/e9/Bandeira_birigui.png,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,2,5,0,0,0,0,0,0,0,TRUE,TRUE
Campinas,https://upload.wikimedia.org/wikipedia/commons/0/08/Flag_of_Campinas.svg,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,TRUE,TRUE
Campos do Jordão,https://upload.wikimedia.org/wikipedia/commons/1/18/Bandeira_CamposdoJordao_SaoPaulo_Brasil_2.svg,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,1,0,0,0,0,TRUE,TRUE
Catanduva,https://upload.wikimedia.org/wikipedia/commons/7/74/Bandeira_catanduva.jpg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,13,0,0,0,0,0,0,1,TRUE,TRUE
Cunha,https://upload.wikimedia.org/wikipedia/commons/7/7c/Cunha_bandeira.png,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,0,1,1,0,0,0,0,TRUE,TRUE
Embu,https://upload.wikimedia.org/wikipedia/commons/0/02/BandeiraEmbu.jpg,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,2,0,1,0,0,0,0,2,TRUE,TRUE
Embu-Guaçu,https://upload.wikimedia.org/wikipedia/commons/1/1e/Bandeira_embu-guacu.jpg,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,TRUE,TRUE
Fernandópolis,https://upload.wikimedia.org/wikipedia/commons/8/8d/Bandeirafern.jpg,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,3,TRUE,TRUE
Franca,https://upload.wikimedia.org/wikipedia/commons/7/76/Bandeira_franca.PNG,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,1,TRUE,TRUE
Guaíra,https://upload.wikimedia.org/wikipedia/commons/2/22/Bandeiraguaira.jpg,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,0,0,1,1,0,0,0,0,TRUE,TRUE
Guaratinguetá,https://upload.wikimedia.org/wikipedia/commons/5/5e/Bandeira_Guaratingueta_SaoPaulo_Brasil_2.svg,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0,3,0,0,0,0,0,0,0,TRUE,FALSE
Guarulhos,https://upload.wikimedia.org/wikipedia/commons/c/cb/Bandeira_Guarulhos.png,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,1,1,0,0,1,0,TRUE,TRUE
Hortolândia,https://upload.wikimedia.org/wikipedia/commons/a/ab/Bandeira_Hortolandia_SaoPaulo_Brasil.svg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,1,0,0,0,0,0,0,TRUE,TRUE
Irapuru,https://upload.wikimedia.org/wikipedia/commons/f/fc/Bandeira_Irapuru.png,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0,3,0,0,0,0,0,0,1,TRUE,FALSE
Itatinga,https://upload.wikimedia.org/wikipedia/commons/7/73/Bandeira_Itatinga.jpg,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,2,TRUE,FALSE
Jacareí,https://upload.wikimedia.org/wikipedia/commons/9/9f/Jacarei_flag.png,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,2,0,0,1,0,0,1,0,TRUE,TRUE
Jarinu,https://upload.wikimedia.org/wikipedia/commons/e/eb/Bandeira_de_Jarinu.jpg,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,1,0,0,0,0,TRUE,TRUE
Jundiaí,https://upload.wikimedia.org/wikipedia/commons/6/61/BandeiraJundiai.svg,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,3,1,1,0,0,0,0,0,TRUE,TRUE
Limeira,https://upload.wikimedia.org/wikipedia/commons/a/a9/Bandeira_Limeira_SaoPaulo_Brasil.svg,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0,0,0,0,1,0,0,0,0,TRUE,TRUE
Lorena,https://upload.wikimedia.org/wikipedia/commons/4/44/Bandeira_Lorena_SaoPaulo_Brasil_2.svg,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,1,0,0,0,0,TRUE,FALSE
Mogi das Cruzes,https://upload.wikimedia.org/wikipedia/commons/3/32/Band_MCruzes.jpg,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,3,0,0,0,0,3,0,1,TRUE,TRUE
Monte Alto,https://upload.wikimedia.org/wikipedia/commons/e/e7/Bandeiramontealto2.JPG,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,3,0,0,0,1,1,0,0,TRUE,TRUE
Osasco,https://upload.wikimedia.org/wikipedia/commons/6/60/Bandeira_de_Osasco.svg,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,0,2,0,1,0,0,0,0,TRUE,TRUE
Ourinhos,https://upload.wikimedia.org/wikipedia/commons/0/0a/Flag_of_Ourinhos_SP.png,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,TRUE,TRUE
Paulínia,https://upload.wikimedia.org/wikipedia/commons/a/ae/Bandeira_de_Paul%C3%ADnia.png,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,1,0,1,0,0,0,0,TRUE,TRUE
Pindamonhangaba,https://upload.wikimedia.org/wikipedia/commons/9/94/Bandeira_Pindamonhangaba_SaoPaulo_Brasil.svg,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0,3,1,0,0,0,0,0,5,TRUE,FALSE
Piracicaba,https://upload.wikimedia.org/wikipedia/commons/8/8e/Flag_piracicaba.gif,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,1,1,0,0,0,0,0,TRUE,TRUE
Poá,https://upload.wikimedia.org/wikipedia/commons/a/ab/Bandeira_poa.png,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,0,1,0,0,0,5,0,0,TRUE,TRUE
Potim,https://upload.wikimedia.org/wikipedia/commons/1/1e/Potim_bandeira.png,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,1,0,0,1,0,TRUE,TRUE
Presidente Prudente,https://upload.wikimedia.org/wikipedia/commons/3/39/Bandeira_de_Presidente_Prudente.jpg,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,3,0,0,0,0,0,0,0,TRUE,TRUE
Registro,https://upload.wikimedia.org/wikipedia/commons/c/c5/Bandeiraregistro.png,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0,0,0,2,TRUE,TRUE
Salesópolis,https://upload.wikimedia.org/wikipedia/commons/6/6d/Bandeira_Salesopolis_SaoPaulo_Brasil.svg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,4,0,0,0,1,27,0,0,FALSE,FALSE
Santa Bárbara d'Oeste,https://upload.wikimedia.org/wikipedia/commons/f/ff/Bandeira_SantaBarbaradOeste_SaoPaulo_Brasil.svg,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,0,0,2,0,0,0,0,0,TRUE,FALSE
Santa Rosa de Viterbo,https://upload.wikimedia.org/wikipedia/commons/4/4b/Bandeira_Santa_Rosa_de_Viterbo.jpg,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,TRUE,TRUE
Santo André,https://upload.wikimedia.org/wikipedia/commons/7/72/Bandeira_de_Santo_Andr%C3%A9.png,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,2,0,0,1,0,0,0,0,TRUE,TRUE
Santos,https://upload.wikimedia.org/wikipedia/commons/c/c7/Bandeira_de_Santos_%28S%C3%A3o_Paulo%29.svg,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,TRUE,TRUE
São Caetano,https://upload.wikimedia.org/wikipedia/commons/8/81/Bandeira_de_S%C3%A3o_Caetano_do_Sul.svg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,1,0,0,0,0,0,0,TRUE,TRUE
São Carlos,https://upload.wikimedia.org/wikipedia/commons/e/e4/Bandeira_de_S%C3%A3o_Carlos.svg,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,1,0,0,0,0,0,0,TRUE,FALSE
São José do Rio Preto,https://upload.wikimedia.org/wikipedia/commons/3/3a/Flag_of_S%C3%A3o_Jos%C3%A9_do_Rio_Preto_SP.png,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,1,0,0,0,0,TRUE,TRUE
São José dos Campos,https://upload.wikimedia.org/wikipedia/commons/6/66/Bandeira_de_S%C3%A3o_Jos%C3%A9_dos_Campos.svg,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0,13,0,0,0,0,3,0,0,TRUE,FALSE
São Paulo,https://upload.wikimedia.org/wikipedia/commons/4/4b/Bandeira_da_cidade_de_S%C3%A3o_Paulo.svg,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,0,0,1,1,0,0,0,0,TRUE,TRUE
São Vicente,https://upload.wikimedia.org/wikipedia/commons/a/a1/Flag_of_S%C3%A3o_Vicente%2C_S%C3%A3o_Paulo.svg,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,TRUE,FALSE
Suzano,https://upload.wikimedia.org/wikipedia/commons/5/50/Bandeira_Suzano.png,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,TRUE,TRUE
Taquaritinga,https://upload.wikimedia.org/wikipedia/commons/6/69/Bandeira_taquaritinga.jpg,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,2,TRUE,FALSE
Tarumã,https://upload.wikimedia.org/wikipedia/commons/8/85/BandeiraTarum%C3%A3.png,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,3,TRUE,FALSE
Tatuí,https://upload.wikimedia.org/wikipedia/commons/0/04/Bandeira_de_Tatu%C3%AD.jpg,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,0,0,2,0,0,3,1,0,TRUE,TRUE
Taubaté,https://upload.wikimedia.org/wikipedia/commons/5/57/Bandeirataubate.png,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,0,1,0,0,TRUE,TRUE
Tietê,https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Tiet%C3%AA.svg,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0,2,0,0,0,0,1,0,0,TRUE,FALSE
Arica,https://upload.wikimedia.org/wikipedia/commons/f/f4/Bandera_de_Arica.svg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,TRUE,TRUE
Concepción,https://upload.wikimedia.org/wikipedia/commons/f/fc/Flag_of_Concepcion%2C_Chile.svg,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,0,2,0,0,0,0,4,1,0,TRUE,FALSE
Copiapó,https://upload.wikimedia.org/wikipedia/commons/0/0c/Bandera_de_Copiap%C3%B3.png,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,0,12,0,0,0,0,0,0,TRUE,FALSE
Iquique,https://upload.wikimedia.org/wikipedia/commons/d/db/Bandera_de_Iquique.svg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,1,0,0,0,0,TRUE,TRUE
La Serena,https://upload.wikimedia.org/wikipedia/commons/6/60/Flag_of_La_Serena%2C_Chile.svg,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,TRUE,FALSE
Maipú,https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Maipu%2C_Chile.svg,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,1,0,0,0,0,0,TRUE,TRUE
Osorno,https://upload.wikimedia.org/wikipedia/commons/d/d4/Bandera_de_Osorno_%28Chile%29.svg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,1,0,0,0,0,2,TRUE,TRUE
Pudahuel,https://upload.wikimedia.org/wikipedia/commons/6/69/Bandera_de_Pudahuel_%281975%29.png,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,0,3,0,2,0,0,1,0,0,TRUE,TRUE
Puerto Montt,https://upload.wikimedia.org/wikipedia/commons/5/51/Flag_of_Puerto_Montt%2C_Chile.svg,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,2,TRUE,FALSE
Santiago,https://upload.wikimedia.org/wikipedia/commons/c/ca/Flag_of_Santiago%2C_Chile.svg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2,0,0,0,0,0,0,0,0,TRUE,FALSE
Valdivia,https://upload.wikimedia.org/wikipedia/commons/9/9b/Flag_of_Valdivia%2C_Chile.svg,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,1,0,0,0,0,FALSE,FALSE
Valparaíso,https://upload.wikimedia.org/wikipedia/commons/c/c8/Flag_of_Valparaiso%2C_Chile.svg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2,0,0,0,0,0,0,0,0,TRUE,TRUE
Viña del Mar,https://upload.wikimedia.org/wikipedia/commons/a/a1/Flag_of_Vi%C3%B1a_del_Mar%2C_Chile.svg,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,3,0,0,0,0,0,0,0,0,TRUE,FALSE
Abejorral,https://upload.wikimedia.org/wikipedia/commons/b/b2/Flag_of_Abejorral_%28Antioquia%29.svg,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0,2,0,0,0,0,0,0,1,FALSE,FALSE
Armenia,https://upload.wikimedia.org/wikipedia/commons/6/62/Flag_of_Armenia_%28Quind%C3%ADo%29.svg,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0,3,0,0,0,0,0,0,0,FALSE,FALSE
Barranquilla,https://upload.wikimedia.org/wikipedia/commons/a/a2/Flag_of_Barranquilla_%28Atl%C3%A1ntico%29.svg,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,0,1,0,0,FALSE,FALSE
Bogotá,https://upload.wikimedia.org/wikipedia/commons/9/9e/Flag_of_Bogot%C3%A1.svg,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,0,2,0,0,0,0,0,0,0,TRUE,FALSE
Bucaramanga,https://upload.wikimedia.org/wikipedia/commons/9/95/Flag_of_Bucaramanga_%28Santander%29.svg,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0,3,1,0,0,0,1,0,0,FALSE,FALSE
Cali,https://upload.wikimedia.org/wikipedia/commons/8/89/Flag_of_Cali_%28Valle_del_Cauca%29.svg,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,5,0,0,0,0,0,0,0,FALSE,FALSE
Cartagena de Indias,https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Cartagena.svg,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,0,1,0,0,FALSE,FALSE
Honda,https://upload.wikimedia.org/wikipedia/commons/d/d0/Flag_of_Honda_%28Tolima%29.svg,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,2,0,0,0,0,0,0,0,TRUE,FALSE
Ipiales,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Ipiales_%28Nari%C3%B1o%29.svg,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,3,0,0,0,0,0,0,0,FALSE,FALSE
Manizales,https://upload.wikimedia.org/wikipedia/commons/0/02/Flag_of_Manizales_%28Caldas%29.svg,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,3,0,0,0,0,0,0,0,FALSE,FALSE
Medellín,https://upload.wikimedia.org/wikipedia/commons/e/e7/Flag_of_Medell%C3%ADn.svg,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,2,0,0,0,0,0,0,0,TRUE,FALSE
Mompox,https://upload.wikimedia.org/wikipedia/commons/5/52/Flag_of_Santa_Cruz_de_Mompox_%28Bol%C3%ADvar%29.svg,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,1,0,0,0,0,FALSE,FALSE
Montería,https://upload.wikimedia.org/wikipedia/commons/3/3f/Flag_of_Monter%C3%ADa_%28C%C3%B3rdoba%29.svg,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,4,1,0,0,FALSE,FALSE
Ocaña,https://upload.wikimedia.org/wikipedia/commons/5/5f/Flag_of_Oca%C3%B1a_%28Norte_de_Santander%29.svg,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,4,0,0,0,FALSE,FALSE
Pasto,https://upload.wikimedia.org/wikipedia/commons/f/fb/Flag_of_San_Juan_de_Pasto_%28Nari%C3%B1o%29.svg,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0,3,0,0,0,0,0,0,1,FALSE,FALSE
Popayán,https://upload.wikimedia.org/wikipedia/commons/4/4b/Flag_of_Popay%C3%A1n_%28Cauca%29.svg,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,3,0,16,4,0,0,0,0,FALSE,FALSE
Santa Marta,https://upload.wikimedia.org/wikipedia/commons/d/de/Flag_of_Santa_Marta_%28Magdalena%29.svg,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,2,0,0,0,0,0,0,0,FALSE,FALSE
Sincelejo,https://upload.wikimedia.org/wikipedia/commons/0/04/Flag_of_Sincelejo_%28Sucre%29.svg,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,3,0,0,0,0,0,0,0,FALSE,FALSE
Tumaco,https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Tumaco_%28Nari%C3%B1o%29.svg,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,2,0,0,0,0,0,0,0,FALSE,FALSE
Valledupar,https://upload.wikimedia.org/wikipedia/commons/6/6a/Flag_of_Valledupar_%28Cesar%29.svg,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,3,0,0,0,0,0,0,0,FALSE,FALSE
